                time                Date            Rainfall       Inifiltration          Runoff@end        WaterStorage       LeftDischarge      RightDischarge
  44694.0833  05/13/2022        0.0000       30.3228        0.0000        0.0000        0.0000        0.0000
  44694.1250  05/13/2022        0.0000       30.5323        0.0000        0.0000        0.0000        0.0000
  44694.1667  05/13/2022        0.0000       30.5530        0.0000        0.0000        0.0000        0.0000
  44694.2083  05/13/2022        0.0000       30.5629        0.0000        0.0000        0.0000        0.0000
  44694.2500  05/13/2022        0.0000       30.5728        0.0000        0.0000        0.0000        0.0000
  44694.2917  05/13/2022        0.0000       30.5695        0.0000        0.0000        0.0000        0.0000
  44694.3333  05/13/2022        0.0000       30.1427        0.0000        0.0000        0.0000        0.0000
  44694.3750  05/13/2022        0.0000       29.3913        0.0000        0.0000        0.0000        0.0000
  44694.4167  05/13/2022        0.0000       27.3194        0.0000        0.0000        0.0000        0.0000
  44694.4583  05/13/2022        0.0000       26.7990        0.0000        0.0000        0.0000        0.0000
  44694.5000  05/13/2022        0.0000       25.9314        0.0000        0.0000        0.0000        0.0000
  44694.5417  05/13/2022        0.0000       23.6525        0.0000        0.0000        0.0000        0.0000
  44694.5833  05/13/2022        0.0000       23.0701        0.0000        0.0000        0.0000        0.0000
  44694.6250  05/13/2022        0.0000       23.1875        0.0000        0.0000        0.0000        0.0000
  44694.6667  05/13/2022        0.0000       23.5189        0.0000        0.0000        0.0000        0.0000
  44694.7083  05/13/2022        0.0000       24.0070        0.0000        0.0000        0.0000        0.0000
  44694.7500  05/13/2022        0.0000       24.6105        0.0000        0.0000        0.0000        0.0000
  44694.7917  05/13/2022        0.0000       26.9550        0.0000        0.0000        0.0000        0.0000
  44694.8333  05/13/2022        0.0000       28.1670        0.0000        0.0000        0.0000        0.0000
  44694.8750  05/13/2022        0.0000       30.4088        0.0000        0.0000        0.0000        0.0000
  44694.9167  05/13/2022        0.0000       30.4519        0.0000        0.0000        0.0000        0.0000
  44694.9583  05/13/2022        0.0000       30.4648        0.0000        0.0000        0.0000        0.0000
  44695.0000  05/14/2022        0.0000       30.4789        0.0000        0.0000        0.0000        0.0000
  44695.0417  05/14/2022        0.0000       30.3301        0.0000        0.0000        0.0000        0.0000
  44695.0833  05/14/2022        0.0000       30.5321        0.0000        0.0000        0.0000        0.0000
  44695.1250  05/14/2022        0.0000       30.5466        0.0000        0.0000        0.0000        0.0000
  44695.1667  05/14/2022        0.0000       30.5611        0.0000        0.0000        0.0000        0.0000
  44695.2083  05/14/2022        0.0000       30.5682        0.0000        0.0000        0.0000        0.0000
  44695.2500  05/14/2022        0.0000       30.5754        0.0000        0.0000        0.0000        0.0000
  44695.2917  05/14/2022        0.0000       30.5687        0.0000        0.0000        0.0000        0.0000
  44695.3333  05/14/2022        0.0000       30.1170        0.0000        0.0000        0.0000        0.0000
  44695.3750  05/14/2022        0.0000       27.8522        0.0000        0.0000        0.0000        0.0000
  44695.4167  05/14/2022        0.0000       27.2859        0.0000        0.0000        0.0000        0.0000
  44695.4583  05/14/2022        0.0000       26.7805        0.0000        0.0000        0.0000        0.0000
  44695.5000  05/14/2022        0.0000       25.9326        0.0000        0.0000        0.0000        0.0000
  44695.5417  05/14/2022        0.0000       23.7116        0.0000        0.0000        0.0000        0.0000
  44695.5833  05/14/2022        0.0000       23.1437        0.0000        0.0000        0.0000        0.0000
  44695.6250  05/14/2022        0.0000       23.2564        0.0000        0.0000        0.0000        0.0000
  44695.6667  05/14/2022        0.0000       23.5522        0.0000        0.0000        0.0000        0.0000
  44695.7083  05/14/2022        0.0000       24.0257        0.0000        0.0000        0.0000        0.0000
  44695.7500  05/14/2022        0.0000       24.5977        0.0000        0.0000        0.0000        0.0000
  44695.7917  05/14/2022        0.0000       26.6554        0.0000        0.0000        0.0000        0.0000
  44695.8333  05/14/2022        0.0000       28.0601        0.0000        0.0000        0.0000        0.0000
  44695.8750  05/14/2022        0.0000       30.4008        0.0000        0.0000        0.0000        0.0000
  44695.9167  05/14/2022        0.0000       30.4451        0.0000        0.0000        0.0000        0.0000
  44695.9583  05/14/2022        0.0000       30.4531        0.0000        0.0000        0.0000        0.0000
  44696.0000  05/15/2022        0.0000       30.4617        0.0000        0.0000        0.0000        0.0000
  44696.0417  05/15/2022        0.0000       30.2885        0.0000        0.0000        0.0000        0.0000
  44696.0833  05/15/2022        0.0000       30.3098        0.0000        0.0000        0.0000        0.0000
  44696.1250  05/15/2022        0.0000       30.5193        0.0000        0.0000        0.0000        0.0000
  44696.1667  05/15/2022        0.2788       30.8185        0.0000        0.0000        0.0000        0.0000
  44696.2083  05/15/2022        7.9868       43.8411        0.0000        0.0000        0.0000        0.0000
  44696.2500  05/15/2022        0.0000       38.2301        0.0000        0.0000        0.0000        0.0000
  44696.2917  05/15/2022        0.0000       33.8347        0.0000        0.0000        0.0000        0.0000
  44696.3333  05/15/2022        0.0000       33.1992        0.0000        0.0000        0.0000        0.0000
  44696.3750  05/15/2022        0.0000       32.7394        0.0000        0.0000        0.0000        0.0000
  44696.4167  05/15/2022        0.0000       29.6988        0.0000        0.0000        0.0000        0.0000
  44696.4583  05/15/2022        0.0000       26.8211        0.0000        0.0000        0.0000        0.0000
  44696.5000  05/15/2022        0.0000       25.9883        0.0000        0.0000        0.0000        0.0000
  44696.5417  05/15/2022        0.0000       23.7252        0.0000        0.0000        0.0000        0.0000
  44696.5833  05/15/2022        0.0000       23.1776        0.0000        0.0000        0.0000        0.0000
  44696.6250  05/15/2022        0.0000       23.3086        0.0000        0.0000        0.0000        0.0000
  44696.6667  05/15/2022        0.0000       23.7096        0.0000        0.0000        0.0000        0.0000
  44696.7083  05/15/2022        0.0000       24.1089        0.0000        0.0000        0.0000        0.0000
  44696.7500  05/15/2022        0.0000       24.6747        0.0000        0.0000        0.0000        0.0000
  44696.7917  05/15/2022        0.0000       26.6732        0.0000        0.0000        0.0000        0.0000
  44696.8333  05/15/2022        0.0000       28.0798        0.0000        0.0000        0.0000        0.0000
  44696.8750  05/15/2022        0.0000       30.4283        0.0000        0.0000        0.0000        0.0000
  44696.9167  05/15/2022        0.0000       30.4553        0.0000        0.0000        0.0000        0.0000
  44696.9583  05/15/2022        0.0000       30.4777        0.0000        0.0000        0.0000        0.0000
  44697.0000  05/16/2022        0.0000       30.5001        0.0000        0.0000        0.0000        0.0000
  44697.0417  05/16/2022        0.0000       30.5143        0.0000        0.0000        0.0000        0.0000
  44697.0833  05/16/2022        0.0000       30.5281        0.0000        0.0000        0.0000        0.0000
  44697.1250  05/16/2022        0.0000       30.5419        0.0000        0.0000        0.0000        0.0000
  44697.1667  05/16/2022        0.0000       30.5559        0.0000        0.0000        0.0000        0.0000
  44697.2083  05/16/2022        0.0000       30.5647        0.0000        0.0000        0.0000        0.0000
  44697.2500  05/16/2022        0.0000       30.5735        0.0000        0.0000        0.0000        0.0000
  44697.2917  05/16/2022        0.0000       30.5686        0.0000        0.0000        0.0000        0.0000
  44697.3333  05/16/2022        0.0000       30.1142        0.0000        0.0000        0.0000        0.0000
  44697.3750  05/16/2022        0.0000       29.3493        0.0000        0.0000        0.0000        0.0000
  44697.4167  05/16/2022        0.0000       27.2767        0.0000        0.0000        0.0000        0.0000
  44697.4583  05/16/2022        0.0000       26.7625        0.0000        0.0000        0.0000        0.0000
  44697.5000  05/16/2022        0.0000       25.9081        0.0000        0.0000        0.0000        0.0000
  44697.5417  05/16/2022        0.0000       23.6120        0.0000        0.0000        0.0000        0.0000
  44697.5833  05/16/2022        0.0000       23.0024        0.0000        0.0000        0.0000        0.0000
  44697.6250  05/16/2022        0.0000       23.0982        0.0000        0.0000        0.0000        0.0000
  44697.6667  05/16/2022        0.0000       23.4078        0.0000        0.0000        0.0000        0.0000
  44697.7083  05/16/2022        0.0000       23.8922        0.0000        0.0000        0.0000        0.0000
  44697.7500  05/16/2022        0.0000       24.4810        0.0000        0.0000        0.0000        0.0000
  44697.7917  05/16/2022        0.0000       26.5180        0.0000        0.0000        0.0000        0.0000
  44697.8333  05/16/2022        0.0000       27.9719        0.0000        0.0000        0.0000        0.0000
  44697.8750  05/16/2022        0.0000       30.3505        0.0000        0.0000        0.0000        0.0000
  44697.9167  05/16/2022        0.0000       30.3895        0.0000        0.0000        0.0000        0.0000
  44697.9583  05/16/2022        0.0000       30.4047        0.0000        0.0000        0.0000        0.0000
  44698.0000  05/17/2022        0.0000       30.2278        0.0000        0.0000        0.0000        0.0000
  44698.0417  05/17/2022        0.0000       30.3295        0.0000        0.0000        0.0000        0.0000
