               time,               Date,           Rainfall,      Inifiltration,         Runoff@end,       WaterStorage,      LeftDischarge,      RightDischarge
  44666.1250  04/15/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44666.1667  04/15/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44666.2083  04/15/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44666.2500  04/15/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44666.2917  04/15/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44666.3333  04/15/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44666.3750  04/15/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44666.4167  04/15/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44666.4583  04/15/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44666.5000  04/15/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44666.5417  04/15/2022        0.2645        0.1933        0.0000        0.0000        0.0000        0.0000
  44666.5833  04/15/2022        5.2642        3.8475        0.0000        0.0000        0.0000        0.0000
  44666.6250  04/15/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44666.6667  04/15/2022        0.2032        0.1607        0.0000        0.0000        0.0000        0.0000
  44666.7083  04/15/2022        5.2761        4.1725        0.0000        0.0000        0.0000        0.0000
  44666.7500  04/15/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44666.7917  04/15/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44666.8333  04/15/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44666.8750  04/15/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44666.9167  04/15/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44666.9583  04/15/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44667.0000  04/16/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44667.0417  04/16/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44667.0833  04/16/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44667.1250  04/16/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44667.1667  04/16/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44667.2083  04/16/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44667.2500  04/16/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44667.2917  04/16/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44667.3333  04/16/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44667.3750  04/16/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44667.4167  04/16/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44667.4583  04/16/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44667.5000  04/16/2022        0.2078        0.1512        0.0000        0.0000        0.0000        0.0000
  44667.5417  04/16/2022        5.3268        3.8750        0.0000        0.0000        0.0000        0.0000
  44667.5833  04/16/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44667.6250  04/16/2022        0.2385        0.1775        0.0000        0.0000        0.0000        0.0000
  44667.6667  04/16/2022        5.2604        3.9140        0.0000        0.0000        0.0000        0.0000
  44667.7083  04/16/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44667.7500  04/16/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44667.7917  04/16/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44667.8333  04/16/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44667.8750  04/16/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44667.9167  04/16/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44667.9583  04/16/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44668.0000  04/17/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44668.0417  04/17/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44668.0833  04/17/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44668.1250  04/17/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44668.1667  04/17/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44668.2083  04/17/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44668.2500  04/17/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44668.2917  04/17/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44668.3333  04/17/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44668.3750  04/17/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44668.4167  04/17/2022        0.5162        0.3900        0.0000        0.0000        0.0000        0.0000
  44668.4583  04/17/2022        5.2670        3.9795        0.0000        0.0000        0.0000        0.0000
  44668.5000  04/17/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44668.5417  04/17/2022        0.2190        0.1327        0.0000        0.0000        0.0000        0.0000
  44668.5833  04/17/2022        5.2292        3.1692        0.0000        0.0000        0.0000        0.0000
  44668.6250  04/17/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44668.6667  04/17/2022        0.1868        0.1400        0.0000        0.0000        0.0000        0.0000
  44668.7083  04/17/2022        5.3611        4.0201        0.0000        0.0000        0.0000        0.0000
  44668.7500  04/17/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44668.7917  04/17/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44668.8333  04/17/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44668.8750  04/17/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44668.9167  04/17/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44668.9583  04/17/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44669.0000  04/18/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44669.0417  04/18/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44669.0833  04/18/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44669.1250  04/18/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44669.1667  04/18/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44669.2083  04/18/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44669.2500  04/18/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44669.2917  04/18/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44669.3333  04/18/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44669.3750  04/18/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44669.4167  04/18/2022        0.4557        0.3676        0.0000        0.0000        0.0000        0.0000
  44669.4583  04/18/2022        5.2686        4.2508        0.0000        0.0000        0.0000        0.0000
  44669.5000  04/18/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44669.5417  04/18/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44669.5833  04/18/2022        0.2069        0.1397        0.0000        0.0000        0.0000        0.0000
  44669.6250  04/18/2022        5.2516        3.5466        0.0000        0.0000        0.0000        0.0000
  44669.6667  04/18/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44669.7083  04/18/2022        0.3695        0.3084        0.0000        0.0000        0.0000        0.0000
  44669.7500  04/18/2022        5.2852        4.4114        0.0000        0.0000        0.0000        0.0000
  44669.7917  04/18/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44669.8333  04/18/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44669.8750  04/18/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44669.9167  04/18/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
  44669.9583  04/18/2022        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
